TransactionID,Date,CustomerID,CustomerName,CustomerCity,CustomerCountry,ProductID,ProductName,ProductCategory,ProductSubcategory,UnitPrice,Quantity,TotalAmount
T000210,2023-10-26,C0773,Sarah Johnson,Chicago,Canada,P0094,Ultra Speaker,Home & Garden,Garden,707.89,3,2123.67
T000211,2023-08-13,C0268,William Miller,Phoenix,Japan,P0171,Basic Smartwatch,Sports & Outdoors,Water Sports,182.64,5,913.2
T000212,2023-07-15,C0262,John Taylor,San Antonio,France,P0126,Ultra Headphones,Home & Garden,Kitchenware,67.98,2,135.96
T000213,2023-07-05,C0938,Michael Miller,Phoenix,USA,P0077,Portable Keyboard,Clothing,Accessories,459.95,3,1379.85
T000214,2023-04-09,C0371,Emily Wilson,New York,UK,P0107,Super Camera,Home & Garden,Bedding,185.26,3,555.78
T000215,2023-09-22,C0212,John Wilson,Houston,Japan,P0180,Wireless Smartwatch,Electronics,Cameras,237.38,5,1186.9
T000216,2023-04-14,C0207,John Smith,San Diego,UK,P0234,Basic Smartwatch,Home & Garden,Decor,633.87,5,3169.35
T000217,2023-12-08,C0983,David Miller,San Jose,France,P0244,Basic Camera,Clothing,Children's,886.04,1,886.04
T000218,2023-07-06,C0496,John Taylor,Houston,Brazil,P0320,Deluxe Keyboard,Home & Garden,Decor,135.49,1,135.49
T000219,2023-12-30,C0618,Michael Wilson,Los Angeles,USA,P0095,Ultra Smartwatch,Sports & Outdoors,Team Sports,900.45,2,1800.9
T000220,2023-02-02,C0751,Sarah Taylor,Dallas,UK,P0346,Basic Smartphone,Home & Garden,Kitchenware,111.04,1,111.04
T000221,2023-01-02,C0728,Robert Thompson,San Jose,Germany,P0459,Portable Camera,Sports & Outdoors,Fitness,115.9,5,579.5
T000222,2023-01-12,C0164,Sarah Taylor,Dallas,Australia,P0092,Smart Speaker,Sports & Outdoors,Team Sports,358.47,4,1433.88
T000223,2023-07-27,C0295,Lisa Taylor,Los Angeles,USA,P0086,Smart Speaker,Clothing,Shoes,29.32,5,146.6
T000224,2023-08-31,C0533,Jane Moore,San Diego,Japan,P0398,Portable Keyboard,Clothing,Shoes,542.59,2,1085.18
T000225,2023-01-31,C0166,John Thompson,San Diego,USA,P0183,Ultra Smartwatch,Electronics,Computers,100.89,5,504.45
T000226,2023-04-01,C0172,John Taylor,New York,USA,P0033,Ultra Speaker,Home & Garden,Decor,238.92,5,1194.6
T000227,2023-04-12,C0296,Sarah Moore,San Antonio,Australia,P0327,Basic Monitor,Electronics,Computers,717.4,2,1434.8
T000228,2023-09-19,C0046,Robert Taylor,Philadelphia,UK,P0234,Wireless Camera,Electronics,Computers,79.82,3,239.46
T000229,2023-02-09,C0701,Jane Brown,Los Angeles,Mexico,P0436,Premium Smartphone,Electronics,Smartphones,94.9,1,94.9
T000230,2023-02-03,C0049,Michael Davis,Houston,Japan,P0495,Super Monitor,Sports & Outdoors,Camping,93.38,1,93.38
T000231,2023-05-16,C0813,Jane Smith,Phoenix,Australia,P0429,Ultra Speaker,Clothing,Children's,554.48,5,2772.4
T000232,2023-03-25,C0991,Robert Anderson,Los Angeles,UK,P0182,Smart Speaker,Home & Garden,Kitchenware,792.95,5,3964.75
T000233,2023-01-03,C0815,John Johnson,Phoenix,Japan,P0354,Wireless Smartphone,Home & Garden,Decor,995.25,5,4976.25
T000234,2023-05-27,C0646,Emily Brown,Dallas,Japan,P0160,Ergonomic Monitor,Clothing,Women's,76.75,1,76.75
T000235,2023-04-07,C0108,Michael Johnson,Philadelphia,Japan,P0489,Super Smartwatch,Books,Magazines,588.98,1,588.98
T000236,2023-11-27,C0748,Sarah Johnson,San Diego,Canada,P0381,Ultra Mouse,Electronics,Audio,426.26,2,852.52
T000237,2023-02-17,C0625,John Taylor,San Antonio,Canada,P0276,Portable Laptop,Sports & Outdoors,Cycling,295.4,3,886.2
T000238,2023-05-05,C0871,John Moore,San Antonio,Mexico,P0256,Wireless Tablet,Sports & Outdoors,Fitness,616.4,1,616.4
T000239,2023-12-23,C0963,Jane Moore,Phoenix,Spain,P0122,Deluxe Speaker,Clothing,Men's,521.2,1,521.2
T000240,2023-07-04,C0034,David Brown,San Jose,Brazil,P0183,Basic Keyboard,Books,Magazines,684.47,2,1368.94
T000241,2023-05-11,C0241,Jane Taylor,San Diego,Japan,P0190,Wireless Mouse,Books,Textbooks,511.75,5,2558.75
T000242,2023-02-04,C0714,David Smith,Los Angeles,Japan,P0007,Smart Speaker,Home & Garden,Kitchenware,869.69,5,4348.45
T000243,2023-01-16,C0568,Mary Wilson,San Diego,Spain,P0240,Wireless Headphones,Clothing,Accessories,735.89,2,1471.78
T000244,2023-01-01,C0322,Robert Moore,New York,Australia,P0118,Ergonomic Speaker,Clothing,Accessories,17.46,5,87.3
T000245,2023-07-16,C0929,Lisa Moore,Phoenix,Germany,P0337,Wireless Camera,Sports & Outdoors,Water Sports,46.2,3,138.6
T000246,2023-11-15,C0354,Jane Moore,Dallas,Japan,P0471,Super Headphones,Home & Garden,Garden,56.76,4,227.04
T000247,2023-06-16,C0222,Michael Taylor,San Diego,USA,P0206,Wireless Tablet,Sports & Outdoors,Camping,410.27,1,410.27
T000248,2023-07-29,C0112,Michael Taylor,New York,Canada,P0244,Portable Keyboard,Books,Fiction,979.35,1,979.35
T000249,2023-03-10,C0124,David Davis,Los Angeles,Germany,P0262,Smart Laptop,Home & Garden,Kitchenware,664.94,3,1994.82
T000250,2023-03-14,C0087,William Brown,Philadelphia,Mexico,P0340,Basic Laptop,Clothing,Accessories,207.53,5,1037.65
T000251,2023-01-21,C0243,Sarah Moore,New York,UK,P0168,Basic Monitor,Sports & Outdoors,Cycling,37.48,3,112.44
T000252,2023-08-29,C0376,Lisa Moore,Dallas,Germany,P0402,Super Keyboard,Electronics,Cameras,213.6,1,213.6
T000253,2023-09-02,C0444,William Thompson,Dallas,Mexico,P0108,Portable Monitor,Clothing,Accessories,261.96,4,1047.84
T000254,2023-04-09,C0350,David Smith,San Antonio,Mexico,P0072,Deluxe Smartphone,Electronics,Cameras,405.45,4,1621.8
T000255,2023-09-25,C0773,Robert Moore,New York,Australia,P0207,Deluxe Mouse,Books,Children's Books,60.27,2,120.54
T000256,2023-09-04,C0940,Lisa Wilson,San Jose,Japan,P0473,Ergonomic Laptop,Clothing,Women's,291.19,1,291.19
T000257,2023-06-17,C0015,Jane Taylor,San Diego,Mexico,P0145,Super Keyboard,Home & Garden,Bedding,403.57,4,1614.28
T000258,2023-06-11,C0779,David Thompson,Houston,Brazil,P0190,Super Speaker,Sports & Outdoors,Team Sports,505.28,4,2021.12
T000259,2023-12-26,C0322,Emily Johnson,New York,Japan,P0112,Ergonomic Laptop,Books,Children's Books,917.09,5,4585.45
T000260,2023-10-03,C0674,Robert Wilson,New York,USA,P0404,Eco-friendly Speaker,Books,Magazines,88.33,5,441.65
T000261,2023-03-06,C0224,Michael Wilson,Dallas,UK,P0079,Ergonomic Smartphone,Home & Garden,Decor,934.67,1,934.67
T000262,2023-03-27,C0393,David Thompson,San Antonio,Australia,P0194,Smart Smartphone,Clothing,Accessories,155.0,2,310.0
T000263,2023-11-08,C0407,Lisa Thompson,Chicago,France,P0449,Ultra Smartwatch,Clothing,Accessories,11.99,2,23.98
T000264,2023-01-16,C0477,Emily Miller,San Jose,Germany,P0119,Ergonomic Mouse,Sports & Outdoors,Water Sports,453.09,5,2265.45
T000265,2023-05-19,C0942,David Brown,San Jose,Canada,P0201,Super Tablet,Electronics,Accessories,743.6,5,3718.0
T000266,2023-08-12,C0699,John Wilson,New York,Australia,P0075,Super Camera,Clothing,Men's,295.09,3,885.27
T000267,2023-10-30,C0137,David Wilson,Houston,Spain,P0325,Ultra Headphones,Electronics,Cameras,215.91,5,1079.55
T000268,2023-01-05,C0930,Emily Miller,Chicago,Japan,P0325,Ergonomic Speaker,Electronics,Audio,442.11,2,884.22
T000269,2023-03-14,C0195,William Miller,Los Angeles,Australia,P0017,Deluxe Smartphone,Home & Garden,Garden,670.4,3,2011.2
T000270,2023-08-27,C0468,Robert Anderson,New York,Germany,P0449,Wireless Headphones,Sports & Outdoors,Water Sports,865.75,2,1731.5
T000271,2023-01-19,C0873,William Davis,San Jose,Australia,P0309,Portable Mouse,Sports & Outdoors,Team Sports,433.32,2,866.64
T000272,2023-07-15,C0774,Lisa Thompson,Philadelphia,UK,P0203,Basic Smartwatch,Home & Garden,Garden,287.69,5,1438.45
T000273,2023-03-13,C0928,Sarah Thompson,Los Angeles,UK,P0441,Wireless Headphones,Clothing,Men's,89.46,4,357.84
T000274,2023-08-26,C0930,Sarah Davis,New York,Japan,P0045,Basic Camera,Clothing,Women's,524.74,3,1574.22
T000275,2023-01-19,C0677,Lisa Miller,Houston,Australia,P0110,Wireless Smartphone,Clothing,Children's,353.76,4,1415.04
T000276,2023-10-17,C0934,William Thompson,Los Angeles,Brazil,P0408,Basic Smartwatch,Books,Textbooks,398.6,1,398.6
T000277,2023-01-08,C0594,Mary Thompson,San Jose,Spain,P0039,Super Headphones,Sports & Outdoors,Cycling,582.71,1,582.71
T000278,2023-06-16,C0977,Jane Johnson,Dallas,UK,P0471,Basic Camera,Sports & Outdoors,Water Sports,52.92,2,105.84
T000279,2023-05-16,C0565,William Johnson,Los Angeles,Spain,P0367,Smart Camera,Sports & Outdoors,Water Sports,712.29,2,1424.58
T000280,2023-02-25,C0781,Emily Anderson,New York,Mexico,P0181,Wireless Mouse,Clothing,Accessories,156.45,5,782.25
T000281,2023-11-29,C0797,David Taylor,Houston,Spain,P0486,Deluxe Camera,Clothing,Shoes,397.7,4,1590.8
T000282,2023-08-23,C0362,Michael Davis,Phoenix,France,P0239,Premium Laptop,Sports & Outdoors,Team Sports,228.75,5,1143.75
T000283,2023-10-19,C0058,Lisa Anderson,Houston,Canada,P0187,Premium Camera,Home & Garden,Garden,704.72,4,2818.88
T000284,2023-07-10,C0935,Michael Davis,Los Angeles,Brazil,P0278,Deluxe Headphones,Sports & Outdoors,Water Sports,311.63,4,1246.52
T000285,2023-02-18,C0138,Emily Moore,San Jose,UK,P0309,Deluxe Smartphone,Home & Garden,Kitchenware,132.79,1,132.79
T000286,2023-09-24,C1000,Robert Brown,Dallas,Canada,P0306,Basic Smartwatch,Home & Garden,Bedding,515.02,5,2575.1
T000287,2023-08-13,C0211,Lisa Thompson,Houston,France,P0313,Ultra Speaker,Electronics,Cameras,607.24,4,2428.96
T000288,2023-05-31,C0237,Mary Moore,Dallas,Australia,P0338,Portable Monitor,Electronics,Smartphones,575.13,3,1725.39
T000289,2023-07-04,C0924,Sarah Smith,San Diego,Spain,P0424,Portable Monitor,Books,Textbooks,772.35,1,772.35
T000290,2023-01-02,C0959,Lisa Brown,Phoenix,Spain,P0226,Wireless Speaker,Home & Garden,Furniture,480.66,1,480.66
T000291,2023-04-23,C0404,Sarah Wilson,New York,Japan,P0109,Super Mouse,Books,Fiction,391.86,1,391.86
T000292,2023-10-13,C0452,Jane Thompson,Houston,Spain,P0038,Premium Headphones,Clothing,Accessories,125.31,1,125.31
T000293,2023-02-05,C0392,Mary Smith,Los Angeles,France,P0325,Premium Camera,Sports & Outdoors,Water Sports,307.51,2,615.02
T000294,2023-07-11,C0221,William Brown,Philadelphia,France,P0029,Smart Keyboard,Clothing,Accessories,494.27,2,988.54
T000295,2023-04-23,C0200,William Johnson,Dallas,Mexico,P0282,Ultra Smartphone,Books,Fiction,147.11,5,735.55
T000296,2023-10-01,C0200,Sarah Johnson,New York,Brazil,P0388,Eco-friendly Laptop,Electronics,Accessories,224.93,2,449.86
T000297,2023-05-24,C0494,John Taylor,Phoenix,France,P0181,Wireless Mouse,Electronics,Accessories,961.9,1,961.9
T000298,2023-12-05,C0418,Jane Davis,Los Angeles,Spain,P0165,Super Speaker,Sports & Outdoors,Cycling,15.41,3,46.23
T000299,2023-07-26,C0263,David Miller,Chicago,Japan,P0099,Premium Mouse,Sports & Outdoors,Team Sports,176.68,2,353.36
T000300,2023-02-20,C0917,Mary Miller,Dallas,Germany,P0433,Smart Laptop,Sports & Outdoors,Camping,35.31,5,176.55
T000301,2023-10-18,C0653,Robert Johnson,San Jose,Canada,P0175,Smart Speaker,Books,Textbooks,323.53,2,647.06
T000302,2023-12-27,C0187,Robert Davis,Phoenix,UK,P0275,Ergonomic Smartphone,Home & Garden,Furniture,198.76,4,795.04
T000303,2023-12-27,C0954,William Anderson,Dallas,Brazil,P0180,Ergonomic Keyboard,Sports & Outdoors,Fitness,551.44,2,1102.88
T000304,2023-02-11,C0453,David Brown,Dallas,Mexico,P0328,Deluxe Smartwatch,Sports & Outdoors,Water Sports,387.26,2,774.52
T000305,2023-01-25,C0093,Robert Johnson,Chicago,France,P0260,Premium Tablet,Clothing,Shoes,252.49,3,757.47
T000306,2023-06-18,C0854,John Taylor,Phoenix,Spain,P0023,Basic Monitor,Sports & Outdoors,Camping,322.61,3,967.83
T000307,2023-03-18,C0896,David Johnson,Philadelphia,Germany,P0151,Premium Laptop,Books,Children's Books,975.76,4,3903.04
T000308,2023-11-24,C0509,Michael Brown,Phoenix,Germany,P0144,Basic Monitor,Books,Textbooks,255.55,1,255.55
T000309,2023-01-27,C0330,Michael Smith,San Antonio,France,P0088,Eco-friendly Headphones,Books,Textbooks,485.94,1,485.94
T000310,2023-02-11,C0732,Emily Moore,Los Angeles,Spain,P0348,Smart Keyboard,Home & Garden,Bedding,456.32,1,456.32
T000311,2023-07-08,C0143,David Johnson,Dallas,Mexico,P0083,Ergonomic Mouse,Home & Garden,Furniture,113.0,3,339.0
T000312,2023-02-04,C0462,Jane Brown,San Jose,France,P0494,Wireless Keyboard,Clothing,Women's,770.29,5,3851.45
T000313,2023-06-08,C0846,Lisa Moore,Philadelphia,Spain,P0337,Premium Camera,Clothing,Children's,416.14,4,1664.56
T000314,2023-09-12,C0505,William Miller,Los Angeles,USA,P0154,Deluxe Laptop,Books,Non-fiction,542.11,1,542.11
T000315,2023-09-15,C0796,Lisa Brown,San Diego,Spain,P0339,Basic Keyboard,Electronics,Accessories,824.62,4,3298.48
T000316,2023-10-27,C0802,Michael Smith,Phoenix,USA,P0265,Eco-friendly Headphones,Electronics,Computers,828.57,1,828.57
T000317,2023-11-09,C0959,William Brown,Dallas,France,P0250,Premium Speaker,Electronics,Cameras,337.13,3,1011.39
T000318,2023-04-07,C0891,David Johnson,Philadelphia,Canada,P0476,Ultra Headphones,Clothing,Accessories,987.95,2,1975.9
T000319,2023-10-22,C0988,John Thompson,Chicago,Germany,P0500,Deluxe Camera,Sports & Outdoors,Water Sports,147.22,5,736.1
T000320,2023-09-15,C0766,Lisa Thompson,Houston,Brazil,P0137,Super Headphones,Sports & Outdoors,Camping,668.05,5,3340.25
T000321,2023-04-16,C0340,Jane Anderson,Houston,Mexico,P0479,Wireless Headphones,Home & Garden,Garden,184.55,2,369.1
T000322,2023-04-15,C0126,Lisa Anderson,San Antonio,Spain,P0489,Ergonomic Laptop,Home & Garden,Bedding,778.66,3,2335.98
T000323,2023-01-04,C0449,David Brown,Philadelphia,Spain,P0039,Eco-friendly Keyboard,Home & Garden,Kitchenware,642.25,2,1284.5
T000324,2023-08-20,C0110,John Johnson,San Antonio,Australia,P0421,Super Smartwatch,Books,Magazines,434.3,2,868.6
T000325,2023-07-16,C0393,David Brown,Phoenix,USA,P0121,Ergonomic Monitor,Clothing,Women's,232.56,3,697.68
T000326,2023-05-05,C0159,William Johnson,San Antonio,USA,P0289,Ultra Mouse,Books,Magazines,204.51,2,409.02
T000327,2023-02-14,C0214,Lisa Moore,San Antonio,Brazil,P0248,Ultra Smartwatch,Electronics,Audio,229.21,3,687.63
T000328,2023-12-18,C0629,Emily Davis,Philadelphia,Mexico,P0413,Basic Mouse,Books,Children's Books,165.01,3,495.03
T000329,2023-05-14,C0238,Michael Brown,Philadelphia,Japan,P0194,Basic Keyboard,Sports & Outdoors,Camping,867.11,4,3468.44
T000330,2023-03-18,C0484,Sarah Brown,Los Angeles,Mexico,P0061,Basic Smartphone,Books,Non-fiction,912.86,4,3651.44
T000331,2023-05-19,C0861,Emily Brown,Houston,USA,P0195,Deluxe Camera,Clothing,Men's,691.26,3,2073.78
T000332,2023-11-22,C0596,Emily Thompson,San Diego,Canada,P0341,Premium Keyboard,Electronics,Audio,485.37,3,1456.11
T000333,2023-07-11,C0858,William Taylor,San Diego,Mexico,P0335,Basic Mouse,Books,Fiction,897.39,5,4486.95
T000334,2023-01-22,C0328,Mary Wilson,New York,Mexico,P0179,Portable Mouse,Clothing,Children's,750.67,2,1501.34
T000335,2023-12-13,C0961,Jane Miller,Philadelphia,Canada,P0368,Ergonomic Mouse,Sports & Outdoors,Camping,563.43,1,563.43
T000336,2023-10-28,C0153,Lisa Davis,Chicago,Germany,P0453,Ergonomic Headphones,Electronics,Smartphones,443.31,4,1773.24
T000337,2023-04-17,C0743,John Johnson,Philadelphia,Germany,P0184,Deluxe Monitor,Electronics,Audio,877.18,4,3508.72
T000338,2023-06-23,C0452,Emily Brown,San Antonio,Australia,P0210,Basic Keyboard,Home & Garden,Garden,533.84,3,1601.52
T000339,2023-08-29,C0740,Emily Davis,San Jose,USA,P0407,Super Tablet,Books,Non-fiction,197.32,4,789.28
T000340,2023-03-04,C0846,William Taylor,San Antonio,Australia,P0483,Ergonomic Mouse,Home & Garden,Furniture,609.04,3,1827.12
T000341,2023-02-25,C0690,Emily Wilson,San Jose,Mexico,P0356,Ergonomic Headphones,Clothing,Shoes,298.23,4,1192.92
T000342,2023-01-11,C0638,Jane Miller,Dallas,Germany,P0376,Portable Smartphone,Sports & Outdoors,Team Sports,851.42,2,1702.84
T000343,2023-09-01,C0013,David Davis,Philadelphia,Brazil,P0363,Portable Smartwatch,Clothing,Women's,854.8,2,1709.6
T000344,2023-12-29,C0539,David Smith,Chicago,Mexico,P0182,Basic Mouse,Electronics,Cameras,530.11,3,1590.33
T000345,2023-08-03,C0716,Jane Taylor,Chicago,Japan,P0305,Ergonomic Headphones,Books,Non-fiction,329.27,2,658.54
T000346,2023-05-25,C0196,John Miller,Chicago,France,P0009,Smart Tablet,Books,Fiction,536.41,3,1609.23
T000347,2023-09-25,C0310,John Thompson,Phoenix,France,P0067,Wireless Headphones,Clothing,Men's,196.21,1,196.21
T000348,2023-02-27,C0159,William Thompson,Los Angeles,UK,P0142,Portable Mouse,Home & Garden,Furniture,947.84,3,2843.52
T000349,2023-01-02,C0166,Lisa Davis,Los Angeles,Spain,P0144,Deluxe Laptop,Books,Fiction,531.96,4,2127.84
T000350,2023-04-21,C0826,Jane Smith,San Antonio,Brazil,P0477,Portable Mouse,Books,Textbooks,658.36,2,1316.72
T000351,2023-06-25,C0355,Michael Moore,Philadelphia,USA,P0455,Portable Headphones,Home & Garden,Furniture,781.69,5,3908.45
T000352,2023-02-16,C0174,David Thompson,San Jose,USA,P0018,Wireless Tablet,Books,Children's Books,517.38,4,2069.52
T000353,2023-01-09,C0411,Lisa Smith,San Diego,Mexico,P0386,Premium Camera,Electronics,Cameras,558.33,1,558.33
T000354,2023-06-13,C0456,Jane Brown,San Jose,Brazil,P0484,Smart Tablet,Books,Children's Books,911.85,5,4559.25
T000355,2023-09-26,C0841,Sarah Johnson,Phoenix,Japan,P0113,Premium Keyboard,Clothing,Men's,582.24,5,2911.2
T000356,2023-08-18,C0575,John Miller,San Antonio,Canada,P0297,Ultra Camera,Electronics,Cameras,963.84,2,1927.68
T000357,2023-09-08,C0344,Lisa Brown,San Jose,Mexico,P0180,Deluxe Keyboard,Books,Non-fiction,362.27,3,1086.81
T000358,2023-07-30,C0081,Mary Moore,New York,Brazil,P0108,Ergonomic Laptop,Clothing,Accessories,102.43,2,204.86
T000359,2023-04-13,C0102,Michael Anderson,San Diego,UK,P0454,Ergonomic Monitor,Electronics,Audio,760.72,1,760.72
T000360,2023-06-04,C0623,Sarah Davis,San Jose,Japan,P0322,Super Mouse,Clothing,Accessories,759.17,5,3795.85
T000361,2023-06-23,C0881,Robert Moore,Houston,Brazil,P0483,Smart Headphones,Electronics,Accessories,54.45,2,108.9
T000362,2023-08-18,C0792,Robert Wilson,San Diego,Spain,P0069,Premium Mouse,Sports & Outdoors,Fitness,863.36,3,2590.08
T000363,2023-07-04,C0926,David Brown,Phoenix,Canada,P0337,Smart Mouse,Books,Children's Books,70.12,1,70.12
T000364,2023-07-03,C0729,Mary Taylor,Phoenix,Spain,P0112,Basic Smartwatch,Home & Garden,Garden,159.65,2,319.3
T000365,2023-02-02,C0703,Sarah Johnson,Los Angeles,Brazil,P0004,Portable Keyboard,Clothing,Shoes,981.41,4,3925.64
T000366,2023-08-05,C0197,Lisa Johnson,San Jose,Canada,P0372,Eco-friendly Tablet,Clothing,Accessories,54.46,5,272.3
T000367,2023-02-25,C0205,Emily Miller,San Antonio,UK,P0141,Portable Mouse,Books,Non-fiction,379.44,4,1517.76
T000368,2023-06-20,C0219,Emily Brown,Chicago,USA,P0475,Eco-friendly Headphones,Electronics,Computers,276.52,4,1106.08
T000369,2023-09-06,C0734,Emily Davis,San Antonio,USA,P0096,Super Keyboard,Books,Children's Books,906.17,4,3624.68
T000370,2023-10-30,C0543,Mary Johnson,New York,Canada,P0064,Eco-friendly Mouse,Sports & Outdoors,Cycling,486.46,4,1945.84
T000371,2023-03-29,C0673,Sarah Thompson,Los Angeles,France,P0397,Premium Speaker,Home & Garden,Bedding,284.46,5,1422.3
T000372,2023-08-19,C0123,Jane Miller,San Antonio,Japan,P0406,Basic Smartwatch,Books,Magazines,435.66,2,871.32
T000373,2023-04-28,C0253,William Brown,Chicago,Mexico,P0001,Wireless Headphones,Books,Magazines,942.55,3,2827.65
T000374,2023-05-20,C0611,David Davis,San Diego,USA,P0218,Basic Laptop,Home & Garden,Furniture,155.34,2,310.68
T000375,2023-05-18,C0266,John Brown,Los Angeles,France,P0241,Smart Speaker,Sports & Outdoors,Camping,660.47,5,3302.35
T000376,2023-01-11,C0143,Emily Johnson,Philadelphia,France,P0240,Super Headphones,Electronics,Audio,910.85,5,4554.25
T000377,2023-01-07,C0685,Lisa Davis,New York,France,P0293,Deluxe Tablet,Electronics,Audio,577.15,2,1154.3
T000378,2023-10-07,C0827,Mary Davis,Phoenix,Japan,P0058,Basic Monitor,Books,Fiction,403.75,1,403.75
T000379,2023-01-08,C0787,John Wilson,Dallas,Spain,P0227,Deluxe Laptop,Books,Magazines,943.09,1,943.09
T000380,2023-03-06,C0124,Emily Anderson,Philadelphia,Australia,P0004,Portable Smartwatch,Clothing,Children's,254.37,2,508.74
T000381,2023-05-01,C0772,Sarah Smith,San Antonio,Spain,P0224,Smart Smartwatch,Sports & Outdoors,Camping,859.19,2,1718.38
T000382,2023-06-21,C0936,Robert Anderson,San Diego,USA,P0167,Premium Mouse,Books,Textbooks,966.98,1,966.98
T000383,2023-08-04,C0397,David Thompson,New York,UK,P0092,Ultra Monitor,Clothing,Women's,179.77,3,539.31
T000384,2023-06-20,C0357,William Taylor,San Jose,Spain,P0363,Smart Keyboard,Electronics,Audio,61.98,3,185.94
T000385,2023-07-30,C0618,David Johnson,Los Angeles,USA,P0065,Basic Tablet,Clothing,Children's,769.2,1,769.2
T000386,2023-01-11,C0158,Jane Smith,San Antonio,Spain,P0122,Smart Speaker,Electronics,Computers,229.71,3,689.13
T000387,2023-04-06,C0312,Sarah Smith,Chicago,Mexico,P0099,Ergonomic Monitor,Books,Textbooks,754.78,3,2264.34
T000388,2023-05-22,C0719,Jane Smith,Phoenix,Canada,P0044,Premium Tablet,Home & Garden,Decor,395.08,1,395.08
T000389,2023-03-28,C0087,Robert Wilson,Chicago,Japan,P0386,Ultra Monitor,Sports & Outdoors,Fitness,26.19,2,52.38
T000390,2023-07-16,C0354,Jane Thompson,Los Angeles,Japan,P0260,Premium Laptop,Books,Non-fiction,829.71,2,1659.42
T000391,2023-03-21,C0824,Emily Taylor,Los Angeles,Japan,P0258,Super Mouse,Books,Fiction,257.92,3,773.76
T000392,2023-05-28,C0455,John Taylor,Phoenix,Canada,P0250,Ultra Camera,Electronics,Audio,379.18,4,1516.72
T000393,2023-03-26,C0946,David Smith,Los Angeles,UK,P0087,Deluxe Laptop,Books,Fiction,732.72,2,1465.44
T000394,2023-05-29,C0410,Emily Taylor,San Antonio,Spain,P0357,Wireless Tablet,Sports & Outdoors,Team Sports,128.46,2,256.92
